Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,40,67.061017,68.253586,68.132772,67.224687,66.304060,65.775764,65.343863,64.282542,62.008327,58.447863,53.999479,49.179993,44.207237,38.830762,32.544963,24.977260,16.161459,6.826374,5.825778,15.420494,25.432476,35.399674,45.487415,55.776990,66.002833,75.533903,
 ,45,67.979107,69.315395,69.415015,68.950337,68.651949,68.708922,68.626117,67.661129,65.386312,61.928528,57.792748,53.433572,48.885800,43.747053,37.504187,29.898615,21.084509,11.605495,3.558135,9.479479,18.990114,28.818579,39.060964,49.703548,60.359628,70.330889,
 ,50,68.876625,70.401381,70.827872,70.920720,71.298869,71.918260,72.135295,71.256369,69.038227,65.785936,62.051086,58.167427,53.979226,48.980114,42.705505,35.039899,26.270711,16.944628,7.783498,4.205361,12.496086,22.151847,32.502169,43.379415,54.296325,64.537463,
 ,55,69.697607,71.458097,72.306828,73.039359,74.108465,75.244643,75.716376,74.933394,72.847768,69.906208,66.644192,63.232113,59.338253,54.405120,48.060826,40.347348,31.679521,22.628963,13.703053,5.716582,6.765720,15.718140,26.000065,36.921903,47.894544,58.226117,
 ,60,70.384969,72.424662,73.771222,75.188870,76.927615,78.520434,79.209648,78.549115,76.681263,74.147829,71.409711,68.450736,64.793681,59.880633,53.463695,45.743641,37.242960,28.538072,20.017733,11.923176,6.121320,10.431609,19.916253,30.527991,41.292409,51.520687,
 ,65,70.885348,73.237810,75.131777,77.242708,79.600614,81.582449,82.461291,81.961646,80.397948,78.355007,76.170201,73.636362,70.170637,65.259236,58.797347,51.134308,42.870258,34.554720,26.463700,18.639523,11.535559,8.920006,15.031554,24.542861,34.713700,44.612793,
 ,70,71.153938,73.837395,76.298636,79.076141,81.980582,84.281414,85.331026,85.037606,83.858662,82.369191,80.746815,78.604998,75.299127,70.396100,63.942047,56.414541,48.454552,40.552830,32.874028,25.347657,18.086606,12.495826,12.872582,19.601098,28.525846,37.791843,
 ,75,71.158944,74.171789,77.188941,80.575432,83.937887,86.488438,87.697384,87.657538,86.932768,86.038201,84.969497,83.184847,80.021808,75.155863,68.781615,61.475900,53.880231,46.399952,39.097208,31.839391,24.629724,18.117177,14.530326,16.766602,23.345059,31.500302,
 ,80,70.885377,74.202772,77.733385,81.644929,85.365953,88.099220,89.461215,89.719803,89.503441,89.223152,88.684349,87.222891,84.199810,79.418201,73.209094,66.212612,59.030233,51.963317,44.988664,37.954401,30.848413,24.056420,18.723813,17.012080,20.115137,26.411774,
 ,85,70.337962,73.909612,77.881466,82.212190,86.185034,89.036618,90.547879,91.143296,91.471620,91.803556,91.758886,90.589635,87.717161,83.082284,77.131570,70.527290,63.792981,57.116787,50.414179,43.553420,36.562855,29.746834,23.791949,19.942167,19.721525,23.414358,
 ,90,69.542945,73.292154,77.605371,82.231398,86.344426,89.252001,90.908459,91.869205,92.758834,93.680994,94.085746,93.182514,90.484090,86.070235,80.474100,74.335945,68.068728,61.747774,55.256023,48.517975,41.641298,34.933509,28.887009,24.234439,22.011541,23.157527,
 ,95,68.548550,72.372749,76.902518,81.685334,85.823465,88.725648,90.520136,91.861960,93.309072,94.781615,95.585184,94.928202,92.439307,88.329572,83.182731,77.572190,71.775180,65.763717,59.419567,52.755300,45.985878,39.466354,33.608212,28.873386,25.862994,25.340073,
 ,100,67.423721,71.196832,75.796757,80.586119,84.631528,87.466346,89.385864,91.109463,93.089823,95.057622,96.206519,95.783905,93.551261,89.834616,85.226505,80.190539,74.852264,69.097901,62.839662,56.204396,49.532999,43.251026,37.738233,33.291943,30.208831,28.919156,
 ,105,66.254747,69.831887,74.338191,78.974810,82.807165,85.510287,87.533411,89.622676,92.092329,94.487838,95.928610,95.737669,93.818341,90.586783,86.598402,82.168686,77.265891,71.714368,65.486377,58.842069,52.257488,46.237463,41.149747,37.172418,34.376915,32.901168,
 ,110,65.139342,68.364431,72.601471,76.919877,80.416424,82.919330,85.013819,87.434601,90.331131,93.077414,94.759383,94.807672,93.267969,90.613692,87.315117,83.508656,79.010576,73.611730,67.369813,60.688434,54.177695,48.419329,43.775039,40.327417,37.973247,36.622261,
 ,115,64.177990,66.894640,70.682295,74.514458,77.550371,79.778686,81.899378,84.598742,87.842937,90.856709,92.734441,93.040475,91.954513,89.967019,87.415605,84.236696,80.110675,74.825564,68.543582,61.811395,55.360444,49.837130,45.597679,42.650778,40.763286,39.676981,
 ,120,63.462971,65.528320,68.691782,71.872203,74.321771,76.194080,78.281189,81.187121,84.684903,87.879409,89.914758,90.508240,89.956003,88.719055,86.958325,84.401771,80.620029,75.428964,69.106327,62.329308,55.924882,50.582395,46.652736,44.100340,42.613202,41.822379,
 ,125,63.066394,64.366395,66.748410,69.121400,70.860786,72.288413,74.266418,77.287957,80.932399,84.219941,86.383529,87.304903,87.369601,86.957943,86.017170,84.072561,80.619671,75.530655,69.200275,62.410436,56.043702,50.801212,47.030675,44.694856,43.466395,42.923929,


Predictor,16

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,63.000000,62.856554,62.420632,61.678202,60.614411,59.224589,57.526605,55.572313,53.455773,51.315585,49.327992,47.687193,46.571562,46.101587,46.305053,47.107682,48.355325,49.855726,51.420637,52.895649,54.174920,55.203412,55.970280,56.496460,56.819068,56.975330,
 ,5,63.156143,63.274644,63.096459,62.600586,61.763587,60.569997,59.024398,57.163018,55.062805,52.845768,50.675882,48.745223,47.246766,46.335617,46.089364,46.485450,47.408853,48.686548,50.131313,51.577940,52.904439,54.038806,54.954950,55.661396,56.185883,56.558868,
 ,10,63.608205,63.990504,64.076030,63.837366,63.243132,62.267726,60.902968,59.169621,57.126891,54.878060,52.570140,50.384874,48.518282,47.148122,46.394858,46.290194,46.769429,47.693138,48.887260,50.183483,51.447455,52.591581,53.574813,54.393281,55.065428,55.615154,
 ,15,64.309123,64.956961,65.311883,65.340903,65.005647,64.271384,63.118159,61.552096,59.615035,57.390905,55.007162,52.629306,50.446138,48.644229,47.373669,46.714046,46.655153,47.103570,47.912957,48.923715,49.996609,51.032356,51.976716,52.814243,53.554661,54.215885,
 ,20,65.186678,66.101766,66.731271,67.037706,66.976869,66.506135,65.595056,64.236370,62.455639,60.318008,57.930722,55.439938,53.020134,50.854656,49.107804,47.893345,47.249879,47.134896,47.442055,48.034299,48.778719,49.571762,50.350367,51.090081,51.793681,52.474592,
 ,25,66.151155,67.335235,68.243894,68.836361,69.063903,68.877361,68.237218,67.124301,65.549362,63.560059,61.244132,58.727645,56.167135,53.734625,51.595474,49.881653,48.667181,47.955228,47.683909,47.749517,48.037687,48.450876,48.924625,49.430632,49.968576,50.550630,
 ,30,67.103478,68.558293,69.749944,70.635686,71.163613,71.279448,70.936071,70.103934,68.780576,66.997786,64.825225,62.369605,59.768587,57.178796,54.757969,52.642923,50.927680,49.648595,48.783039,48.263533,48.002418,47.917895,47.952974,48.082833,48.310249,48.651788,
 ,35,67.942583,69.669692,71.147259,72.331911,73.169953,73.603405,73.578996,73.058303,72.027237,70.503375,68.539981,66.225860,63.680439,61.043748,58.461509,56.066711,53.960794,52.199399,50.787913,49.689534,48.843800,48.189263,47.682784,47.309772,47.082986,47.030745,
 ,40,68.571330,70.571787,72.337013,73.824354,74.979699,75.742756,76.055511,75.872099,75.168290,73.949025,72.252821,70.152214,67.749728,65.169205,62.542878,59.995447,57.627726,55.503675,53.644973,52.035719,50.636598,49.404274,48.309963,47.351525,46.555424,45.967535,
 ,45,68.900835,71.174760,73.227863,75.019529,76.496575,77.597748,78.261641,78.436303,78.088740,77.212687,75.833427,74.008793,71.825893,69.393464,66.830336,64.251226,61.752123,59.398433,57.219320,55.210552,53.345784,51.593390,49.934134,48.374607,46.952418,45.730694,
 ,50,68.853402,71.399492,73.738774,75.833942,77.634042,79.078169,80.102813,80.651213,80.682880,80.181634,79.160862,77.665093,75.767415,73.562701,71.157119,68.655159,66.146215,63.693515,61.328360,59.051743,56.843570,54.677448,52.537319,50.431716,48.401828,46.520449,
 ,55,68.364368,71.179387,73.800817,76.195876,78.317089,80.105152,81.495689,82.428329,82.856261,82.754557,82.125888,81.002690,79.445263,77.535777,75.368654,73.038534,70.627712,68.195591,65.772791,63.361815,60.944642,58.495729,55.997457,53.454476,50.903652,48.416891,
 ,60,67.383192,70.461456,73.358248,76.046465,78.483307,80.612267,82.369276,83.691488,84.526859,84.842769,84.632217,83.916597,82.744480,81.186350,79.325766,77.248087,75.028562,72.722139,70.357413,67.936494,65.441255,62.844777,60.125525,57.281228,54.339616,51.363676,
 ,65,65.874051,69.206907,72.369095,75.340290,78.083494,80.546136,82.665566,84.377521,85.625736,86.370861,86.597158,86.315895,85.564821,84.403611,82.905744,81.147882,79.198491,77.107895,74.902057,72.581769,70.127779,67.510904,64.705013,61.700194,58.513564,55.195691,
 ,70,63.816158,67.391440,70.805442,74.045649,77.081935,79.866733,82.339847,84.436588,86.097396,87.277064,87.951952,88.124013,87.820961,87.092419,86.002469,84.619621,83.005875,81.206964,79.245956,77.121865,74.813840,72.290166,69.520203,66.486825,63.197022,59.688772,
 ,75,61.203994,65.005399,68.653519,72.144626,75.456464,78.547454,81.360807,83.832304,85.899929,87.513402,88.641921,89.278839,89.442527,89.173220,88.526206,87.562345,86.337501,84.892932,83.248713,81.401839,79.329615,76.997731,74.371321,71.426783,68.162105,64.603932,
 ,80,58.047632,62.053910,65.913724,69.633038,73.198370,76.575020,79.710449,82.541693,85.005005,87.045712,88.626496,89.732733,90.374062,90.581920,90.403349,89.892024,89.098014,88.058270,86.789875,85.287675,83.526989,81.470883,79.080519,76.326450,73.198742,69.714172,
 ,85,54.373392,58.557180,62.600674,66.520329,70.312215,73.949261,77.383880,80.555000,83.397728,85.853548,87.879156,89.452480,90.574960,91.269762,91.576194,91.541193,91.209387,90.613643,89.768126,88.665496,87.278996,85.569052,83.493006,81.016008,78.120997,74.816051,
 ,90,50.225237,54.551198,58.743447,62.829510,66.815589,70.682789,74.388963,77.875369,81.076361,83.929957,86.387258,88.419161,90.019352,91.203202,92.002757,92.458669,92.610505,92.487326,92.100535,91.440649,90.478817,89.172814,87.476254,85.349153,82.767834,79.732463,
 ,95,45.667647,50.089269,54.386246,58.597281,62.738904,66.800609,70.745866,74.518396,78.051923,81.281148,84.151779,86.627953,88.695955,90.363767,91.656626,92.609352,93.256872,93.624784,93.721972,93.536948,93.038827,92.182766,90.918715,89.201719,87.001786,84.311654,
 ,100,40.791407,45.245215,49.589976,53.874579,58.125328,62.339721,66.486508,70.511547,74.347656,77.926033,81.186940,84.087844,86.607846,88.747884,90.526802,91.974057,93.120398,93.988381,94.584707,94.896129,94.889882,94.518603,93.728664,92.470250,90.707240,88.425207,
 ,105,35.725313,40.119906,44.435629,48.728036,53.031090,57.348796,61.653945,65.893459,69.998352,73.895645,77.519737,80.821258,83.772190,86.366667,88.617535,90.549362,92.189237,93.557176,94.658141,95.477480,95.980819,96.118456,95.833324,95.070867,93.788956,91.966152,
 ,110,30.659856,34.854605,39.031403,43.243335,47.526632,51.888120,56.301751,60.713132,65.049555,69.232441,73.189370,76.863621,80.219901,83.245677,85.948139,88.347463,90.467654,92.326778,93.928620,95.257606,96.278132,96.938457,97.178285,96.938472,96.171006,94.847530,
 ,115,25.893837,29.658235,33.527698,37.532625,41.699588,46.030196,50.493499,55.029014,59.556632,63.989500,68.246618,72.262892,75.995315,79.424679,82.552824,85.396050,87.975919,90.309249,92.399326,94.230273,95.765780,96.952471,97.727128,98.026242,97.796066,97.001416,
 ,120,21.912487,24.861107,28.148872,31.750984,35.661927,39.861876,44.302607,48.908053,53.583718,58.229652,62.753196,67.079127,71.155906,74.957479,78.480600,81.738245,84.750268,87.533053,90.090215,92.406337,94.445066,96.151932,97.461209,98.305321,98.624986,98.378311,
 ,125,19.439704,21.000815,23.258217,26.133631,29.567087,33.490260,37.813133,42.424762,47.202562,52.024594,56.781229,61.384238,65.772233,69.911968,73.795365,77.432706,80.842986,84.043122,87.038046,89.813733,92.334606,94.545780,96.379546,97.764654,98.636551,98.946793,


Predictor,17

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,60.807501,55.171770,54.598154,59.295557,62.120204,58.647724,52.006915,51.428109,58.149560,61.948684,56.684669,46.112391,43.040459,52.472827,61.036903,58.756237,47.160481,41.324419,51.304350,61.366429,60.192338,48.727270,40.504128,50.115635,63.320650,
 ,5,63.993431,61.133755,55.605747,55.206089,60.616557,64.419845,61.489662,54.422120,52.924839,59.786769,64.699713,60.385980,49.468029,44.418568,53.092801,62.812299,61.861169,50.194275,41.684749,49.963859,61.138396,61.819559,51.202153,41.016890,48.305629,62.108381,
 ,10,63.972556,61.434929,55.916664,55.585570,61.721530,66.609053,64.349418,56.930578,54.412830,61.272692,67.331684,64.151569,53.185194,46.271914,53.808058,64.499107,64.972021,53.586441,42.724151,48.761497,60.730620,63.277545,53.783289,42.071256,46.621924,60.616799,
 ,15,63.933963,61.739517,56.142907,55.732050,62.554241,68.610407,67.157175,59.491854,55.874487,62.559836,69.760079,67.870268,57.139202,48.561024,54.629472,66.065971,68.017409,57.228654,44.451745,47.818437,60.189750,64.556802,56.409670,43.645260,45.184920,58.903055,
 ,20,63.872256,62.074435,56.333246,55.661079,63.076126,70.358077,69.847957,62.066311,57.299932,63.614405,71.913234,71.442020,61.210436,51.222560,55.565060,67.486799,70.931337,61.012192,46.816016,47.253615,59.572634,65.656413,59.027483,45.684682,44.120502,57.042350,
 ,25,63.780469,62.462705,56.543336,55.407481,63.266362,71.798555,72.362811,64.615457,58.685630,64.416119,73.732677,74.778635,65.288284,54.177487,56.618390,68.740862,73.654123,64.833038,49.718791,47.168617,58.943664,66.582925,61.590079,48.112471,43.545567,55.127428,
 ,30,63.650602,62.921373,56.831359,55.024053,63.121776,72.890980,74.649600,67.102262,60.032856,64.957813,75.173165,77.803956,69.272690,57.338827,57.787390,69.812763,76.133016,68.594656,53.034779,47.631661,58.371135,67.349122,64.057624,50.839277,43.549762,53.266720,
 ,35,63.474244,63.459846,57.252930,54.579465,62.656706,73.607257,76.663538,69.491452,61.346088,65.244882,76.202601,80.453822,73.074539,60.617762,59.063668,70.692313,78.322627,72.209351,56.629119,48.665608,57.922569,67.972676,66.396613,53.772326,44.178472,51.580127,
 ,40,63.243248,64.078843,57.855701,54.154886,61.902816,73.932046,78.367551,71.749811,62.631392,65.294567,76.801910,82.675987,76.615586,63.927868,60.432387,71.374302,80.185232,75.598881,60.369475,50.244412,57.659187,68.474672,68.579371,56.821557,45.423730,50.191315,
 ,45,62.950414,64.770076,58.674284,53.838898,60.908761,73.862695,79.732535,73.846474,63.894874,65.135020,76.964886,84.430045,79.828281,67.187783,61.872666,71.858204,81.691001,78.694720,64.132808,52.299093,57.630099,68.878018,70.583558,59.903233,47.226947,49.215909,
 ,50,62.590145,65.516664,59.726320,53.720438,59.739521,73.409115,80.737502,75.753220,65.141275,64.804094,76.698035,85.687387,82.655631,70.322797,63.358408,72.147792,82.818139,81.438202,67.808434,54.730219,57.867052,69.205785,72.391722,62.941736,49.491622,48.746479,
 ,55,62.159058,66.294206,61.010340,53.880066,58.475050,72.593587,81.369662,77.444763,66.372769,64.347717,76.020369,86.431163,85.051130,73.265766,64.859435,72.250680,83.552973,83.780614,71.299028,57.422100,58.380775,69.479538,73.990867,65.870274,52.100087,48.837578,
 ,60,61.656503,67.072365,62.505750,54.380635,57.207773,71.450481,81.624407,78.899007,67.588048,63.817778,74.963139,86.656226,86.978746,75.957639,66.342790,72.177787,83.889948,85.683295,74.520660,60.254936,59.159680,69.717748,75.372041,68.631013,54.928571,49.495734,
 ,65,61.084991,67.816749,64.174797,55.259174,56.038352,70.025803,81.505217,80.097296,68.781724,63.269425,73.569442,86.369036,88.412930,78.347790,67.774103,71.942733,83.831545,87.117708,77.402495,63.113403,60.171192,69.934401,76.529933,71.174948,57.857814,50.678406,
 ,70,60.450491,68.490921,65.965982,56.521934,55.069203,68.376509,81.023464,81.024609,69.944077,62.757776,71.893650,85.587509,89.338625,80.394225,69.118901,71.561172,83.388111,88.065505,79.886453,65.891827,61.365312,70.137900,77.462464,73.461699,60.779176,52.302240,
 ,75,59.762588,69.058366,67.818212,58.143835,54.395661,66.569414,80.198113,81.669728,71.061148,62.334142,70.000525,84.340774,89.751221,82.063741,70.343833,71.050074,82.577570,88.518525,81.926918,68.496894,62.679569,70.330372,78.170373,75.459274,63.597489,54.257096,
 ,80,59.034478,69.484306,69.665041,60.072188,54.095565,64.679523,79.055294,82.025349,72.115140,62.042050,67.963887,82.668834,89.656465,83.332014,71.417749,70.426979,81.425032,88.478749,83.490535,70.848837,64.044399,70.507427,78.656793,77.143844,66.231956,56.420937,
 ,85,58.282780,69.737307,71.438542,62.233361,54.219119,62.787541,77.627744,82.088149,73.085074,61.913475,65.864609,80.622074,89.070266,84.183645,72.312639,69.709254,79.962258,87.958156,84.556057,72.881795,65.388172,70.658401,78.926824,78.499502,68.616096,58.672033,
 ,90,57.527138,69.790645,73.072561,64.540532,54.781609,60.976305,75.954082,81.858793,73.947640,61.965853,63.787707,78.260590,88.018406,84.612142,73.004411,68.913375,78.226987,86.978491,85.114208,74.543803,66.641421,70.767045,78.987100,79.518004,70.697309,60.897229,
 ,95,56.789605,69.623433,74.505324,66.901013,55.761210,59.326002,74.077903,81.341884,74.678175,62.200354,61.818285,75.653251,86.536112,84.619818,73.473529,68.054282,76.262088,85.570911,85.167550,75.796630,67.740128,70.812599,78.845370,80.198460,72.436327,62.996699,
 ,100,56.093787,69.221541,75.681414,69.222237,57.102527,57.908254,72.046662,80.545862,75.251695,62.601750,60.036262,72.876402,84.667485,84.217607,73.705517,67.144841,74.114529,83.775495,84.730294,76.615580,68.628138,70.771132,78.510087,80.546956,73.806704,64.886216,
 ,105,55.463770,68.578312,76.553262,71.416213,58.724546,56.779605,69.910321,79.482840,75.643938,63.139896,58.510095,70.012042,82.464729,83.424774,73.691338,66.195465,71.834129,81.640595,83.828047,76.989300,69.258847,70.617067,77.990048,80.576089,74.794331,66.497961,
 ,110,54.922847,67.695122,77.082227,73.402590,60.530577,55.975414,67.719732,78.168395,75.832368,63.772523,57.290197,67.145318,79.987168,82.268502,73.427645,65.213915,69.472084,79.221983,82.497445,76.919593,69.596358,70.324756,77.294060,80.304394,75.396987,67.780577,
 ,115,54.492141,66.581785,77.239387,75.110668,62.417799,55.505519,65.524783,76.621308,75.797108,64.448877,56.403233,64.361130,77.299970,80.783337,72.916938,64.205312,67.079266,76.581756,80.785653,76.421208,69.616260,69.870044,76.430684,79.755645,75.623863,68.698911,
 ,120,54.189216,65.256821,77.006114,76.480670,64.285020,55.352875,63.372314,74.863257,75.521793,65.113639,55.848680,61.739743,74.472526,79.010479,72.167598,63.172375,64.704301,73.786922,78.749649,75.521599,69.306142,69.231740,75.408044,78.958026,75.495026,69.233658,
 ,125,54.026822,63.747579,76.374484,77.464530,66.038206,55.475717,61.303929,72.918489,74.994313,65.710692,55.598742,59.351465,71.576396,76.996872,71.193820,62.115880,62.391519,70.907609,76.455254,74.260581,68.665948,68.392973,74.233735,77.943156,75.040754,69.381008,


Predictor,18

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,63.000000,62.986636,62.943974,62.864511,62.736415,62.544492,62.271443,61.899337,61.411196,60.792596,60.033171,59.127936,58.078324,56.892883,55.587573,54.185642,52.717068,51.217609,49.727473,48.289706,46.948343,45.746435,44.724031,43.916231,43.351412,43.049748,
 ,5,63.241756,63.333989,63.396852,63.423520,63.402632,63.319124,63.155386,62.892648,62.512528,61.998626,61.338076,60.522951,59.551432,58.428665,57.167245,55.787288,54.316075,52.787280,51.239810,49.716307,48.261392,46.919723,45.733970,44.742801,43.979003,43.467835,
 ,10,63.953915,64.150879,64.316855,64.445834,64.527185,64.546345,64.485841,64.326565,64.049248,63.636013,63.071939,62.346524,61.454955,60.399113,59.188234,57.839173,56.376255,54.830701,53.239644,51.644781,50.090730,48.623148,47.286725,46.123141,45.169098,44.454545,
 ,15,65.098917,65.399745,65.666637,65.894459,66.073491,66.189966,66.226928,66.165389,65.985675,65.668926,65.198625,64.562091,63.751829,62.766653,61.612510,60.302936,58.859111,57.309486,55.689003,54.037909,52.400248,50.822074,49.349491,48.026600,46.893480,45.984301,
 ,20,66.619547,67.023327,67.389246,67.713030,67.985966,68.195278,68.324834,68.356135,68.269538,68.045652,67.666813,67.118571,66.391088,65.480354,64.389159,63.127724,61.713954,60.173284,58.538092,56.846711,55.142070,53.470033,51.877500,50.410388,49.111577,48.018948,
 ,25,68.445452,68.951072,69.414372,69.831851,70.195811,70.494578,70.713043,70.833487,70.836654,70.703023,70.414199,69.954361,69.311679,68.479599,67.457930,66.253636,64.881289,63.363109,61.728598,60.013752,58.259878,56.512071,54.817423,53.223043,51.774009,50.511353,
 ,30,70.499908,71.105802,71.664852,72.174188,72.627064,73.012931,73.317815,73.524972,73.615810,73.571010,73.371815,73.001411,72.446324,71.697753,70.752738,69.615101,68.296066,66.814505,65.196789,63.476199,61.691946,59.887808,58.110459,56.407575,54.825803,53.408728,
 ,35,72.705733,73.409541,74.062371,74.661811,75.201944,75.673296,76.063055,76.355571,76.533106,76.576810,76.467877,76.188841,75.724922,75.065373,74.204708,73.143755,71.890434,70.460194,68.876065,67.168295,65.373566,63.533813,61.694704,59.903847,58.208815,56.655118,
 ,40,74.989792,75.787979,76.531863,77.219291,77.845019,78.400538,78.874166,79.251386,79.515437,79.648131,79.630875,79.445845,79.077277,78.512774,77.744584,76.770725,75.595899,74.232107,72.698895,71.023205,69.238804,67.385299,65.506782,63.650168,61.863303,60.192960,
 ,45,77.286034,78.173509,79.004527,79.776989,80.486140,81.124299,81.680825,82.142317,82.493047,82.715626,82.791874,82.703871,82.435149,81.971960,81.304547,80.428328,79.344917,78.062891,76.598220,74.974327,73.221729,71.377261,69.482904,67.584269,65.728822,63.963931,
 ,50,79.537277,80.507051,81.419680,82.272921,83.062321,83.780864,84.418829,84.963867,85.401292,85.714593,85.886156,85.898176,85.733742,85.378029,84.819542,84.051329,83.072078,81.887011,80.508484,78.956246,77.257284,75.445266,73.559563,71.643908,69.744741,67.909356,
 ,55,81.696046,82.738956,83.725724,84.653788,85.518811,86.314271,87.031229,87.658295,88.181790,88.586118,88.854333,88.968924,88.912758,88.670193,88.228259,87.577874,86.714990,85.641587,84.366421,82.905461,81.281948,79.526041,77.674055,75.767297,73.850571,71.970429,
 ,60,83.724753,84.829273,85.880502,86.875405,87.809597,88.676885,89.468965,90.175292,90.783134,91.277806,91.643104,91.861938,91.917154,91.792523,91.473860,90.950202,90.214977,89.267068,88.111693,86.760996,85.234309,83.558002,81.764936,79.893497,77.986272,76.088430,
 ,65,85.595430,86.747590,87.851235,88.902741,89.897539,90.829613,91.691151,92.472337,93.161302,93.744246,94.205742,94.529226,94.697681,94.694512,94.504558,94.115228,93.517654,92.707806,91.687462,90.464953,89.055596,87.481752,85.772491,83.962832,82.092607,80.204996,
 ,70,87.289173,88.472588,89.614186,90.709689,91.754235,92.741866,93.665132,94.514828,95.279861,95.947273,96.502422,96.929343,97.211296,97.331505,97.274071,97.025021,96.573432,95.912568,95.040913,93.963041,92.690208,91.240606,89.639237,87.917367,86.111586,84.262514,
 ,75,88.795369,89.991396,91.154141,92.278656,93.359727,94.391363,95.366375,96.276064,97.110028,97.856097,98.500407,99.027642,99.421449,99.665045,99.742003,99.637216,99.337959,98.835014,98.123752,97.205093,96.086243,94.781127,93.310465,91.701441,89.986973,88.204601,
 ,80,90.110780,91.298800,92.463738,93.600014,94.702057,95.763800,96.778241,97.737110,98.630617,99.447327,100.174140,100.796423,101.298299,101.663125,101.874151,101.915371,101.772513,101.434123,100.892669,100.145564,99.196027,98.053677,96.734802,95.262243,93.664869,91.976674,
 ,85,91.238490,92.396325,93.542672,94.671430,95.776722,96.852407,97.891646,98.886546,99.827879,100.704898,101.505249,102.215005,102.818842,103.300386,103.642750,103.829260,103.844348,103.674586,103.309773,102.744005,101.976623,101.012962,99.864792,98.550408,97.094323,95.526573,
 ,90,92.186752,93.291201,94.396797,95.497087,96.586006,97.657402,98.704620,99.720136,100.695259,101.619906,102.482458,103.269714,103.966965,104.558228,105.026647,105.355097,105.526972,105.527136,105.342977,104.965493,104.390311,103.618555,102.657451,101.520615,100.227961,98.805214,
 ,95,92.967739,93.995236,95.037109,96.086797,97.138219,98.185340,99.221767,100.240385,101.233054,102.190357,103.101416,103.953781,104.733422,105.424848,106.011396,106.475700,106.800365,106.968821,106.966322,106.781017,106.405024,105.835380,105.074805,104.132167,103.022600,101.767235,
 ,100,93.596238,94.523601,95.478648,96.455005,97.446817,98.448352,99.453613,100.455994,101.447963,102.420810,103.364428,104.267158,105.115710,105.895192,106.589281,107.180570,107.651122,107.983209,108.160239,108.167795,107.994718,107.634142,107.084371,106.349521,105.439834,104.371624,
 ,105,94.088302,94.893553,95.739302,96.619706,97.529426,98.463275,99.415855,100.381213,101.352545,102.321928,103.280092,104.216230,105.117869,105.970818,106.759240,107.465883,108.072505,108.560501,108.911732,109.109511,109.139681,108.991691,108.659582,108.142774,107.446568,106.582308,
 ,110,94.459928,95.123134,95.838570,96.601277,97.406767,98.250688,99.128488,100.035081,100.964557,101.909915,102.862827,103.813433,104.750169,105.659660,106.526704,107.334392,108.064414,108.697564,109.214465,109.596478,109.826748,109.891308,109.780133,109.488065,109.015484,108.368675,
 ,115,94.725791,95.229899,95.796294,96.421265,97.101513,97.833845,98.614847,99.440560,100.306192,101.205848,102.132298,103.076759,104.028702,104.975699,105.903334,106.795233,107.633253,108.397865,109.068767,109.625699,110.049439,110.322899,110.432243,110.367907,110.125434,109.706028,
 ,120,94.898132,95.229713,95.631436,96.101157,96.637097,97.237547,97.900550,98.623572,99.403204,100.234900,101.112730,102.029166,102.974873,103.938522,104.906656,105.863631,106.791708,107.671314,108.481537,109.200841,109.807985,110.283098,110.608824,110.771421,110.761738,110.575949,
 ,125,94.985823,95.135699,95.360931,95.661198,96.036519,96.486979,97.012388,97.611952,98.283952,99.025469,99.832127,100.697876,101.614775,102.572785,103.559595,104.560503,105.558414,106.533994,107.466042,108.332097,109.109269,109.775268,110.309548,110.694472,110.916399,110.966578,


Predictor,19

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,63.000000,62.968052,62.870370,62.701588,62.453249,62.114489,61.672911,61.115589,60.430129,59.605729,58.634198,57.510894,56.235576,54.813158,53.254392,51.576464,49.803543,47.967248,46.106988,44.270066,42.511318,40.891945,39.477101,38.331818,37.515171,37.073273,
 ,5,63.098885,63.305677,63.452343,63.533309,63.539551,63.459148,63.278057,62.981064,62.552840,61.979037,61.247368,60.348635,59.277667,58.034156,56.623396,55.056926,53.353079,51.537457,49.643304,47.711740,45.791730,43.939603,42.217798,40.692423,39.429260,38.488111,
 ,10,63.372164,63.832655,64.249098,64.615203,64.920821,65.152351,65.293400,65.325657,65.229934,64.987297,64.580226,63.993767,63.216616,62.242118,61.069150,59.702899,58.155505,56.446601,54.603715,52.662533,50.666952,48.668814,46.727139,44.906556,43.274602,41.897592,
 ,15,63.753522,64.489811,65.207362,65.898247,66.550269,67.147221,67.669430,68.094553,68.398582,68.557008,68.546077,68.344074,67.932597,67.297751,66.431247,65.331371,64.003799,62.462256,60.728995,58.835090,56.820488,54.733780,52.631536,50.577068,48.638335,46.884756,
