Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,90,30.601619,33.392870,33.558897,31.303885,28.117224,26.015647,25.724339,25.943724,25.204333,23.444822,21.946725,21.924412,22.933595,23.440028,22.350014,19.439966,15.118841,10.480566,8.782508,12.979902,19.470664,25.385767,29.428647,31.241314,31.354756,30.829379,
 ,95,32.870253,35.925776,36.452008,34.598977,31.800975,30.001351,29.904829,30.292655,29.705766,27.996676,26.372919,26.127119,27.035242,27.604772,26.575821,23.579903,19.032371,14.130842,11.722164,14.783367,20.913136,26.938296,31.284513,33.455837,33.887157,33.599660,
 ,100,33.978938,37.636674,38.804865,37.507658,35.065129,33.375561,33.264978,33.692616,33.192871,31.469646,29.621736,29.049433,29.807338,30.494508,29.696786,26.859075,22.291068,17.097556,13.742944,15.440975,20.991347,27.022764,31.632293,34.148314,34.884293,34.808847,
 ,105,33.267690,37.696035,39.693798,39.085209,37.022822,35.369669,35.146100,35.550019,35.119377,33.384853,31.307279,30.381517,30.957261,31.766629,31.269019,28.717945,24.273607,18.878395,14.632856,14.896428,19.689092,25.590187,30.361665,33.153705,34.151899,34.258533,
 ,110,30.567879,35.747690,38.649961,38.827419,37.211188,35.609214,35.255013,35.622049,35.277342,33.578636,31.329224,30.088627,30.488514,31.413460,31.224194,29.002733,24.764032,19.285460,14.327403,13.248300,17.235733,22.903090,27.701481,30.648299,31.824969,32.063715,
 ,115,26.183581,31.865966,35.611372,36.611503,35.515836,34.034329,33.593977,33.956342,33.744101,32.159074,29.843710,28.393174,28.684591,29.739254,29.832679,27.908486,23.873388,18.384113,12.925295,10.778779,14.164806,19.590354,24.265067,27.190422,28.407293,28.692951,
 ,120,21.000011,26.555905,30.889258,32.651434,32.124513,30.859819,30.430191,30.868428,30.866468,29.498017,27.264160,25.781534,26.115874,27.363196,27.705636,25.986147,22.056802,16.530503,10.750222,8.083307,11.486234,16.756051,21.130216,23.795508,24.848952,25.048463,
 ,125,16.846452,20.873116,25.185013,27.484610,27.508306,26.560570,26.287931,26.938583,27.260367,26.234510,24.268498,23.007534,23.624164,25.183326,25.759904,24.136261,20.157924,14.478578,8.538239,6.452897,10.697626,15.823783,19.712686,21.873704,22.539216,22.494114,


Predictor,8

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.935376,63.743935,63.432831,63.013538,62.501200,61.913772,61.271002,60.593325,59.900745,59.211794,58.542658,57.906552,57.313377,56.769698,56.279012,55.842246,55.458404,55.125264,54.840031,54.599873,54.402291,54.245325,54.127596,54.048237,54.006778,
 ,5,64.000000,64.025618,63.923928,63.701037,63.367405,62.937212,62.427500,61.857158,61.245805,60.612651,59.975444,59.349574,58.747430,58.178061,57.647165,57.157383,56.708849,56.299899,55.927848,55.589725,55.282890,55.005476,54.756637,54.536599,54.346576,54.188572,
 ,10,64.000000,64.115076,64.103494,63.970299,63.724918,63.380533,62.953245,62.461051,61.922717,61.356636,60.779743,60.206610,59.648777,59.114413,58.608299,58.132152,57.685203,57.264965,56.868079,56.491127,56.131333,55.787081,55.458225,55.146181,54.853841,54.585341,
 ,15,64.000000,64.202411,64.279947,64.236581,64.080682,63.824413,63.482901,63.073218,62.613256,62.120561,61.611245,61.099046,60.594654,60.105344,59.634968,59.184279,58.751543,58.333343,57.925490,57.523902,57.125390,56.728254,56.332661,55.940798,55.556812,55.186569,
 ,20,64.000000,64.286320,64.450670,64.495938,64.429419,64.262234,64.008503,63.684349,63.306760,62.892423,62.456610,62.012228,61.569118,61.133670,60.708811,60.294323,59.887474,59.483856,59.078340,58.666020,58.243073,57.807427,57.359226,56.901036,56.437836,55.976803,
 ,25,64.000000,64.365559,64.613150,64.744575,64.766041,64.687598,64.522340,64.285410,63.992872,63.660534,63.302824,62.931820,62.556523,62.182461,61.811650,61.442914,61.072521,60.695041,60.304338,59.894569,59.461106,59.001280,58.514918,58.004623,57.475819,56.936573,
 ,30,64.000000,64.438953,64.765014,64.978897,65.085709,65.094413,65.017051,64.867765,64.661669,64.413681,64.137377,63.844011,63.541762,63.235317,62.925812,62.611139,62.286578,61.945672,61.581245,61.186443,60.755711,60.285607,59.775405,59.227451,58.647269,58.043432,
 ,35,64.000000,64.505421,64.904060,65.195551,65.383897,65.476961,65.485712,65.423267,65.303776,65.141247,64.948404,64.735680,64.510452,64.276592,64.034388,63.780833,63.510248,63.215164,62.887353,62.518906,62.103259,61.636064,61.115859,60.544493,59.927294,59.272999,
 ,40,64.000000,64.563985,65.028285,65.391471,65.656444,65.829959,65.921901,65.944343,65.910451,65.833314,65.724798,65.594523,65.449078,65.291549,65.121411,64.934796,64.725105,64.483876,64.201838,63.870011,63.480768,63.028760,62.511647,61.930588,61.290473,60.599907,
 ,45,64.000000,64.613789,65.135910,65.563906,65.899590,66.148611,66.319759,66.424052,66.473658,66.480737,66.456292,66.409136,66.345088,66.266473,66.171988,66.056946,65.913862,65.733319,65.505021,65.218914,64.866277,64.440697,63.938852,63.361059,62.711571,61.998617,
 ,50,64.000000,64.654102,65.225403,65.710458,66.110022,66.428650,66.674038,66.856142,66.986123,67.075205,67.133524,67.169091,67.186970,67.188752,67.172389,67.132413,67.060493,66.946297,66.778530,66.546071,66.239097,65.850087,65.374661,64.812176,64.166092,63.444060,
 ,55,64.000000,64.684338,65.295494,65.829101,66.284899,66.666374,66.980139,67.235090,67.441378,67.609284,67.748078,67.864975,67.964298,68.046925,68.110096,68.147599,68.150302,68.106991,68.005403,67.833375,67.579976,67.236555,66.797617,66.261477,65.630672,64.912111,
 ,60,64.000000,64.704056,65.345193,65.918207,66.421882,66.858676,67.234145,67.556133,67.833788,68.076448,68.292518,68.488424,68.667758,68.830710,68.973836,69.090216,69.169955,69.200996,69.170146,69.064218,68.871187,68.581259,68.187786,67.687976,67.083344,66.379925,
 ,65,64.000000,64.712969,65.373799,65.976555,66.519148,67.003065,67.432841,67.815297,68.158584,68.471107,68.760410,69.032139,69.289169,69.531019,69.753591,69.949289,70.107493,70.215342,70.258747,70.223527,70.096575,69.866953,69.526840,69.072282,68.503703,67.826154,
 ,70,64.000000,64.710948,65.380911,66.003352,66.575412,67.097684,67.573739,68.009407,68.411871,68.788615,69.146334,69.489900,69.821488,70.139965,70.440602,70.715161,70.952331,71.138487,71.258678,71.297759,71.241562,71.078008,70.798091,70.396664,69.872995,69.231068,
 ,75,64.000000,64.698021,65.366427,65.998233,66.589932,67.141323,67.655084,68.136111,68.590651,69.025290,69.445892,69.856570,70.258814,70.650856,71.027363,71.379482,71.695248,71.960306,72.158879,72.274891,72.293134,72.200401,71.986497,71.645058,71.174149,70.576620,
 ,80,64.000000,64.674377,65.330552,65.961266,66.562516,67.133423,67.675869,68.193882,68.692822,69.178415,69.655716,70.128100,70.596386,71.058195,71.507611,71.935198,72.328365,72.672065,72.949733,73.144389,73.239816,73.221695,73.078640,72.803055,72.391775,71.846455,
 ,85,64.000000,64.640361,65.273790,65.892956,66.493525,67.074087,67.635838,68.182026,68.717193,69.246247,69.773471,70.301525,70.830582,71.357672,71.876321,72.376534,72.845131,73.266407,73.623041,73.897187,74.071644,74.131001,74.062690,73.857878,73.512141,73.025900,
 ,90,64.000000,64.596466,65.196943,65.794234,66.383870,66.964072,67.535485,68.100686,68.663478,69.228016,69.797853,70.374968,70.958916,71.546159,72.129689,72.698985,73.240307,73.737324,74.171998,74.525651,74.780128,74.918948,74.928376,74.798338,74.523138,74.101931,
 ,95,64.000000,64.543336,65.101097,65.666452,66.235004,66.804787,67.376054,67.950838,68.532304,69.123929,69.728592,70.347639,70.980034,71.621702,72.265133,72.899304,73.509947,74.080143,74.591170,75.023555,75.358221,75.577645,75.666939,75.614799,75.414242,75.063135,
 ,100,64.000000,64.481746,64.987613,65.511368,66.048908,66.598285,67.159534,67.734293,68.325205,68.935168,69.566455,70.219830,70.893713,71.583525,72.281281,72.975489,73.651390,74.291507,74.876474,75.386059,75.800297,76.100652,76.271108,76.299135,76.176470,75.899668,
 ,105,64.000000,64.412600,64.858111,65.331130,65.828080,66.347247,66.888645,67.453682,68.044622,68.663888,69.313240,69.992923,70.700863,71.432019,72.177969,72.926785,73.663249,74.369366,75.025163,75.609686,76.102122,76.482953,76.735060,76.844705,76.802345,76.603218,
 ,110,64.000000,64.336917,64.714448,65.128252,65.575509,66.054967,66.566827,67.112454,67.693891,68.313216,68.971778,69.669383,70.403525,71.168752,71.956242,72.753675,73.545409,74.312968,75.035814,75.692313,76.260841,76.720934,77.054399,77.246314,77.285863,77.166965,
 ,115,64.000000,64.255813,64.558699,64.905589,65.294649,65.725321,66.198215,66.714855,67.277237,67.887244,68.545931,69.252762,70.004876,70.796463,71.618358,72.457885,73.299022,74.122858,74.908327,75.633158,76.274961,76.812366,77.226138,77.500194,77.622466,77.585554,
 ,120,64.000000,64.170490,64.393128,64.666303,64.989387,65.362742,65.787618,66.265909,66.799758,67.391017,68.040587,68.747701,69.509227,70.319075,71.167787,72.042387,72.926519,73.800877,74.643919,75.432782,76.144352,76.756397,77.248680,77.603989,77.809021,77.855070,
 ,125,64.000000,64.082217,64.220158,64.413829,64.664003,64.972182,65.340482,65.771391,66.267404,66.830526,67.461656,68.159924,68.922033,69.741693,70.609225,71.511410,72.431608,73.350173,74.245133,75.093083,75.870239,76.553549,77.121818,77.556740,77.843805,77.973017,


Predictor,9

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.861259,63.461470,62.848408,62.096536,61.299065,60.556769,59.964281,59.595634,59.491879,59.653962,60.042913,60.587327,61.195886,61.771743,62.225902,62.487913,62.513257,62.287523,61.827617,61.180209,60.417369,59.629236,58.913678,58.363465,58.052450,
 ,5,63.973044,64.256005,64.259895,64.003356,63.536369,62.935274,62.294240,61.713327,61.284053,61.074565,61.117581,61.404300,61.886108,62.483558,63.100024,63.636693,64.006088,64.142578,64.009326,63.601806,62.948123,62.106320,61.158658,60.202828,59.340300,58.662679,
 ,10,63.894768,64.595100,65.023783,65.168641,65.050960,64.723549,64.265244,63.771608,63.342072,63.064731,63.001281,63.175511,63.568517,64.122090,64.749248,65.348948,65.821556,66.082391,66.071889,65.762000,65.158897,64.302281,63.261447,62.128141,61.006347,59.999451,
 ,15,63.772461,64.869365,65.726702,66.301905,66.585451,66.601972,66.407893,66.085209,65.731203,65.444539,65.309323,65.379984,65.670619,66.151793,66.755767,67.388588,67.945773,68.328117,68.455088,68.274526,67.768312,66.954142,65.883682,64.637273,63.315326,62.026716,
 ,20,63.616679,65.075079,66.348031,67.365058,68.085829,68.504258,68.649268,68.581807,68.387657,68.165970,68.014242,68.011729,68.204555,68.596241,69.146380,69.777843,70.390399,70.877245,71.140988,71.106734,70.731144,70.007221,68.964994,67.668373,66.208392,64.693113,
 ,25,63.439105,65.213143,66.873608,68.326545,69.502864,70.365314,70.912326,71.178260,71.229533,71.156216,71.059228,71.034175,71.154316,71.456230,71.931924,72.529650,73.163174,73.726871,74.112930,74.227331,74.002435,73.405220,72.441010,71.152895,69.617149,67.934921,
 ,30,63.249992,65.287462,67.295383,69.162449,70.794790,72.125587,73.121869,73.787937,74.164833,74.325321,74.364044,74.383246,74.475569,74.706840,75.102729,75.642817,76.263800,76.870858,77.354099,77.606246,77.538393,77.091894,76.245572,75.018210,73.466533,71.679053,
 ,35,63.055613,65.302848,67.610231,69.856513,71.928734,73.734027,75.209133,76.326875,77.098936,77.574283,77.832714,77.973386,78.099027,78.297870,78.626649,79.098708,79.680421,80.296965,80.845750,81.214034,81.296857,81.012339,80.312631,79.189906,77.677398,75.845794,
 ,40,62.856148,65.262765,67.818190,70.399283,72.881020,75.149728,77.114886,78.718433,79.940721,80.802369,81.361361,81.704902,81.936172,82.157101,82.449721,82.859860,83.387182,83.984315,84.565285,85.020907,85.237314,85.113877,84.577773,83.593771,82.168775,80.351232,
 ,45,62.644420,65.167315,67.920438,70.786607,73.636545,76.342410,78.791185,80.896418,82.607138,83.913043,84.845151,85.471264,85.885933,86.195377,86.498997,86.870562,87.343131,87.901524,88.484427,88.995497,89.320504,89.346490,88.979358,88.157435,86.859853,85.109422,
 ,50,62.405749,65.011809,67.917323,71.017775,74.187484,77.291987,80.201990,82.806889,85.026299,86.818362,88.183893,89.165524,89.841267,90.312438,90.686788,91.059059,91.492522,92.005692,92.567695,93.103516,93.507679,93.662846,93.459266,92.811701,91.671705,90.034343,
 ,55,62.119039,64.786189,67.806777,71.093588,74.531563,77.987432,81.322872,84.408876,87.139303,89.441996,91.286237,92.685539,93.694986,94.402683,94.915560,95.340894,95.766329,96.242350,96.771400,97.306483,97.759633,98.017939,97.963253,97.491534,96.528776,95.041715,
 ,60,61.758984,64.475476,67.583376,71.014645,74.670172,78.425179,82.140033,85.674216,88.901046,91.721086,94.072621,95.937964,97.344589,98.360397,99.082882,99.622869,100.084715,100.546334,101.043262,101.560701,102.035638,102.368441,102.440918,102.136703,101.360094,100.050636,
 ,65,61.299167,64.061215,67.238230,70.780104,74.606565,78.607292,82.648842,86.586733,90.280204,93.607149,96.477172,98.841149,100.696063,102.084188,103.086038,103.807193,104.360110,104.843447,105.322721,105.816620,106.292442,106.671846,106.845362,106.692071,106.100197,104.985031,
 ,70,60.715671,63.523793,66.759758,70.387102,74.344383,78.539626,82.852089,87.140924,91.258577,95.066230,98.448750,101.327119,103.666769,105.480638,106.826114,107.795520,108.500605,109.052742,109.541915,110.018703,110.483472,110.885545,111.132556,111.107539,110.689719,109.774841,
 ,75,59.990834,62.845365,66.135297,69.830949,73.886705,78.230181,82.758139,87.340316,91.829949,96.078435,99.951272,103.342764,106.187506,108.467172,110.211482,111.492674,112.413436,113.089224,113.627262,114.105844,114.558372,114.965964,115.260561,115.337682,115.075637,114.356901,
 ,80,59.116788,62.013095,65.353377,69.106102,73.235735,77.687852,82.379191,87.195673,91.998577,96.636967,100.963453,104.850361,108.203870,110.974233,113.160671,114.809976,116.008348,116.866783,117.501510,118.012329,118.462976,118.867888,119.188665,119.341134,119.211172,118.675488,
 ,85,58.098476,61.022376,64.406436,68.207820,72.393208,76.921703,81.729793,86.723190,91.777471,96.746781,101.478037,105.827530,109.676990,112.946810,115.604642,117.668096,119.200735,120.301187,121.086142,121.669302,122.139744,122.544083,122.876598,123.079817,123.055387,122.682487,
 ,90,56.955857,59.879737,63.293670,67.134333,71.361461,75.940865,80.825778,85.942854,91.186589,96.422964,101.500633,106.266679,110.583695,114.345385,117.488487,119.999409,121.914444,123.312994,124.303963,125.006636,125.528689,125.945308,126.283905,126.518103,126.572543,126.337231,
 ,95,55.725035,58.605125,62.023762,65.889302,70.145067,74.755065,79.683722,84.877108,90.251093,95.688968,101.048217,106.174017,110.916182,115.146324,118.772576,121.749851,124.084192,125.830274,127.081756,127.955103,128.568732,129.020747,129.369600,129.622035,129.731288,129.606003,
 ,100,54.457977,57.233296,60.617153,64.484278,68.752847,73.375728,78.320971,83.549931,88.999796,94.574805,100.147432,105.568213,110.681219,115.341755,119.433163,122.880251,125.657539,127.791034,129.352850,130.448705,131.199422,131.718871,132.092178,132.358702,132.503783,132.461315,
 ,105,53.220447,55.813955,59.107598,62.940898,67.200018,71.817516,76.756231,81.986413,87.463935,93.115346,98.832775,104.478782,109.898968,114.938980,119.462483,123.367145,126.596387,129.145276,131.059508,132.427049,133.362909,133.988693,134.409998,134.695882,134.864886,134.881003,
 ,110,52.087776,54.410295,57.542630,61.292497,65.510222,70.100116,75.010621,80.212855,85.676343,91.348831,97.144778,102.944286,108.601474,113.959454,118.868359,123.203081,126.877990,129.856641,132.155034,133.837634,135.006053,135.781335,136.282074,136.601994,136.791479,136.847272,
 ,115,51.138266,53.095518,55.982596,59.584807,63.717110,68.250020,73.109046,78.257330,83.671088,89.315699,95.128327,101.010462,106.830918,112.437407,117.673360,122.396422,126.495455,129.903581,132.605508,134.637940,136.082550,137.051822,137.669205,138.046423,138.262037,138.345788,
 ,120,50.444482,51.947067,54.497849,57.875378,61.865182,66.302014,71.081678,76.150620,81.483557,87.057804,92.831194,98.728382,104.637723,110.418170,115.913556,120.970687,125.457738,129.280047,132.391107,134.797229,136.554950,137.760974,138.535393,139.000199,139.256512,139.364912,
 ,125,50.063532,51.038665,53.163786,56.231342,60.009500,64.300059,68.965265,73.927336,79.150935,84.618046,90.302881,96.152750,102.078601,107.956278,113.636933,118.963444,123.789163,127.995678,131.506962,134.297975,136.396466,137.877295,138.849452,139.437001,139.756554,139.895176,


Predictor,10

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,64.000468,64.001845,64.004048,64.006944,64.010360,64.014092,64.017915,64.021601,64.024928,64.027697,64.029743,64.030942,64.031224,64.030570,64.029020,64.026668,64.023653,64.020158,64.016390,64.012575,64.008944,64.005712,64.003075,64.001189,64.000169,
 ,5,63.253972,63.717302,64.167748,64.600564,65.011670,65.397558,65.755194,66.081909,66.375285,66.633071,66.853097,67.033229,67.171345,67.265343,67.313181,67.312943,67.262935,67.161801,67.008650,66.803196,66.545898,66.238086,65.882083,65.481296,65.040276,64.564751,
 ,10,61.174173,62.107154,62.995556,63.830942,64.607594,65.322141,65.973112,66.560451,67.085018,67.548099,67.950946,68.294379,68.578469,68.802309,68.963894,69.060116,69.086871,69.039259,68.911896,68.699275,68.396208,67.998280,67.502331,66.906923,66.212786,65.423219,
 ,15,58.211379,59.635835,60.963867,62.183339,63.287958,64.276485,65.151859,65.920244,66.590028,67.170800,67.672334,68.103632,68.472069,68.782673,69.037610,69.235885,69.373280,69.442541,69.433786,69.335107,69.133323,68.814837,68.366557,67.776826,67.036338,66.139009,
 ,20,55.023869,56.972559,58.752904,60.348877,61.753733,62.968823,64.002382,64.868254,65.584523,66.172060,66.652974,67.049034,67.380110,67.662728,67.908830,68.124855,68.311194,68.462091,68.565975,68.606198,68.562109,68.410356,68.126331,67.685662,67.065669,66.246743,
 ,25,52.302469,54.805238,57.054058,59.029281,60.723127,62.138320,63.286850,64.188726,64.870622,65.364346,65.705082,65.929422,66.073200,66.169249,66.245210,66.321584,66.410212,66.513370,66.623572,66.724119,66.790307,66.791157,66.691476,66.454053,66.041833,65.419946,
 ,30,50.507824,53.570907,56.295725,58.659403,60.651769,62.274210,63.538777,64.467316,65.090510,65.446698,65.580391,65.540418,65.377653,65.142359,64.881238,64.634371,64.432341,64.293878,64.224332,64.215241,64.245043,64.280836,64.280932,64.197850,63.981425,63.581771,
 ,35,49.634303,53.228563,56.420203,59.182594,61.501105,63.372489,64.804496,65.815508,66.434089,66.698347,66.655002,66.358076,65.867106,65.244793,64.554062,63.854571,63.198874,62.628552,62.170809,61.836053,61.616914,61.488900,61.412598,61.337048,61.203761,60.950827,
 ,40,49.188660,53.255640,56.888017,60.054053,62.732667,64.913377,66.596354,67.792455,68.523177,68.820444,68.726183,68.291596,67.576054,66.645478,65.570123,64.421638,63.269409,62.176274,61.193946,60.358655,59.687718,59.177713,58.804675,58.526361,58.286156,58.017930,
 ,45,48.416531,52.879196,56.909508,60.469682,63.531244,66.075353,68.093141,69.586007,70.565800,71.054875,71.085974,70.701896,69.954887,68.905681,67.622074,66.176922,64.645433,63.101672,61.614321,60.241906,59.027983,57.996979,57.151519,56.471867,55.917729,55.432107,
 ,50,46.595075,51.360016,55.724068,59.643737,63.083572,66.016707,68.425367,70.301310,71.646154,72.471583,72.799402,72.661430,72.099178,71.163284,69.912633,68.413068,66.735598,64.953978,63.141572,61.367497,59.692173,58.162662,56.808389,55.638030,54.638267,53.774830,
 ,55,43.229589,48.183087,52.789287,57.000508,60.775845,64.081809,66.892928,69.192280,70.971909,72.233138,72.986744,73.252977,73.061425,72.450671,71.467729,70.167195,68.610047,66.862021,64.991465,63.066611,61.152246,59.305881,57.573688,55.986661,54.557618,53.279665,
 ,60,38.134251,43.140206,47.867416,52.266314,56.292788,59.908836,63.083208,65.791985,68.019069,69.756570,71.005070,71.773760,72.080420,71.951248,71.420502,70.529921,69.327904,67.868390,66.209384,64.411076,62.533517,60.633860,58.763241,56.963505,55.264097,53.679566,
 ,65,31.446055,36.350088,41.051458,45.501557,49.655836,53.474416,56.922721,59.972082,62.600267,64.791926,66.538928,67.840591,68.703776,69.142846,69.179475,68.842279,68.166268,67.192067,65.964902,64.533305,62.947520,61.257594,59.511188,57.751167,56.013134,54.323107,
 ,70,23.631122,28.269426,32.779972,37.118753,41.244160,45.117608,48.704173,51.973209,54.898906,57.460770,59.644020,61.439886,62.845806,63.865497,64.508915,64.792062,64.736661,64.369657,63.722550,62.830536,61.731443,60.464469,59.068719,57.581572,56.036954,54.463597,
 ,75,15.612572,19.798622,23.926943,27.960436,31.863217,35.600977,39.141492,42.455153,45.515485,48.299610,50.788657,52.968094,54.827991,56.363186,57.573360,58.463006,59.041299,59.321835,59.322257,59.063758,58.570438,57.868549,56.985604,55.949381,54.786842,53.523012,
 ,80,9.650003,12.893014,16.260712,19.660590,23.038157,26.353475,29.573422,32.668878,35.613701,38.384412,40.960188,43.322982,45.457678,47.352245,48.997855,50.388961,51.523308,52.401886,53.028810,53.411123,53.558534,53.483073,53.198683,52.720740,52.065528,51.249668,
 ,85,10.307684,11.670809,13.464438,15.538426,17.786553,20.136266,22.536334,24.948298,27.341345,29.689378,31.969381,34.160534,36.243766,38.201557,40.017895,41.678315,43.169977,44.481769,45.604402,46.530499,47.254659,47.773489,48.085617,48.191658,48.094154,47.797474,
 ,90,15.339985,16.146535,17.074881,18.093669,19.182723,20.330706,21.532410,22.786144,24.091476,25.447401,26.850978,28.296439,29.774733,31.273450,32.777048,34.267297,35.723870,37.124998,38.448161,39.670753,40.770716,41.727120,42.520678,43.134201,43.552988,43.765146,
 ,95,20.066026,21.406856,22.650229,23.766472,24.741016,25.571768,26.267212,26.844877,27.329853,27.753128,28.149541,28.555283,29.004969,29.528521,30.148221,30.876417,31.714261,32.651685,33.668504,34.736355,35.821047,36.884961,37.889231,38.795580,39.567792,40.172833,
 ,100,22.986783,25.206488,27.221491,28.995427,30.505565,31.740499,32.698939,33.389083,33.828258,34.042615,34.066738,33.942970,33.720275,33.452413,33.195221,33.002932,32.923683,32.994742,33.238325,33.658961,34.243077,34.960871,35.769888,36.619406,37.454751,38.220988,
 ,105,23.625309,26.792371,29.703938,32.319508,34.609410,36.553325,38.139755,39.365932,40.237894,40.770627,40.988173,40.923657,40.619116,40.125032,39.499369,38.805897,38.111521,37.482436,36.979111,36.650532,36.528648,36.624274,36.925615,37.399850,37.997300,38.657036,
 ,110,21.921734,25.959895,29.731470,33.193361,36.309543,39.051108,41.396638,43.332667,44.854143,45.964844,46.677740,47.015258,47.009427,46.701853,46.143431,45.393653,44.519315,43.592374,42.686669,41.873376,41.215294,40.760586,40.537097,40.548629,40.774282,41.171090,
 ,115,18.128622,22.842326,27.324491,31.524008,35.395531,38.899941,42.005000,44.686039,46.926603,48.719028,50.064948,50.975712,51.472690,51.587457,51.361785,50.847387,50.105265,49.204486,48.220147,47.230253,46.311331,45.532802,44.950607,44.601046,44.496210,44.622243,
 ,120,12.839726,17.858745,22.790771,27.528502,31.999800,36.147956,39.926535,43.298024,46.233699,48.713914,50.728513,52.277268,53.370258,54.028172,54.282479,54.175414,53.759696,53.097841,52.260888,51.326292,50.374724,49.485602,48.731383,48.171090,47.844032,47.765041,
 ,125,7.454543,11.763179,16.683653,21.664309,26.512701,31.125645,35.432044,39.377460,42.919278,46.025210,48.672982,50.850479,52.556046,53.798817,54.598989,54.987976,55.008386,54.713711,54.167591,53.442455,52.617289,51.774278,50.994143,50.350269,49.902117,49.688935,


Predictor,11

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.091466,60.440786,56.273900,50.972548,45.085179,39.340060,34.620879,31.779568,31.184991,32.376806,34.359977,36.165485,37.111571,36.809772,35.105347,32.023381,27.727801,22.487802,16.647163,10.594454,4.734147,0.569557,4.897287,8.021668,9.718372,
 ,5,64.000362,63.399264,61.042611,57.144225,52.077000,46.384610,40.793633,36.186000,33.413006,32.861710,34.117407,36.222788,38.212334,39.384254,39.322962,37.848050,34.964232,30.823320,25.695507,19.950566,14.065830,8.754161,5.619395,6.567433,9.061543,10.902296,
 ,10,64.000161,63.714753,61.661371,58.041774,53.220225,47.736065,42.314946,37.838100,35.156842,34.674767,36.019675,38.272155,40.473662,41.906220,42.130587,40.944523,38.337647,34.457709,29.588346,24.142043,18.685791,14.035505,11.328207,11.245667,12.747530,14.298189,
 ,15,63.995629,64.041234,62.307569,58.984172,54.426567,49.169691,43.938141,39.612180,37.042661,36.648675,38.099784,40.516352,42.950376,44.670614,45.215994,44.363656,42.088997,38.535690,33.997184,28.911915,23.877359,19.668267,17.121119,16.601579,17.496546,18.728593,
 ,20,63.980799,64.378355,62.986736,59.982810,55.712793,50.706437,45.686132,41.529691,39.086378,38.790756,40.355567,42.944220,45.622918,47.649367,48.541245,48.054459,46.148369,42.958591,38.779529,34.056086,29.379851,25.459161,22.964319,22.162079,22.643030,23.592873,
 ,25,63.947949,64.721927,63.698620,61.041429,57.086137,52.355734,47.568240,43.596596,41.287196,41.091189,42.767639,45.527277,48.454272,50.797052,52.051850,51.951661,50.436685,47.629252,43.815937,39.434225,35.054348,31.325798,28.826041,27.793239,27.944945,28.635696,
 ,30,63.888171,65.064031,64.436843,62.155364,58.543238,54.114337,49.579277,45.803131,43.628329,43.524739,45.302005,48.223071,51.393964,54.055456,55.681785,55.980886,54.870276,52.453875,49.003309,44.940135,40.808260,37.210815,34.672195,33.429429,33.291876,33.734498,
 ,35,63.792038,65.393388,65.189022,63.311489,60.070032,55.966367,51.700057,48.125060,46.079113,46.053573,47.913425,50.978999,54.382258,57.358041,59.358034,60.062911,59.364086,57.342537,54.249541,50.485699,46.567909,43.063543,40.466259,39.023961,38.618741,38.818848,
 ,40,63.650303,65.695977,65.937349,64.488832,61.642528,57.884444,53.899068,50.526013,48.597903,48.630534,50.548927,53.736000,57.353987,60.633827,63.004335,64.116947,63.833882,62.209333,59.470130,55.992846,52.268044,48.835059,46.169761,44.536446,43.878400,43.840846,
 ,45,63.454620,65.955820,66.659524,65.659736,63.228291,59.831600,56.134908,52.960381,51.135237,51.202366,53.151029,56.431797,60.241797,63.810560,66.544133,68.063106,68.197841,66.972520,64.586335,61.389740,57.847768,54.476937,51.742930,49.928881,49.031710,48.763265,
 ,50,63.198215,66.155900,67.329961,66.791405,64.788389,61.763658,58.359051,55.376318,53.636848,53.712602,55.660502,59.003561,62.978741,66.817200,69.902847,71.824271,72.377771,71.554827,69.524384,66.609144,63.249095,59.941225,57.145403,55.164431,54.043553,53.554392,
 ,55,62.876508,66.279118,67.921136,67.847656,66.279549,63.631749,60.518608,57.718540,56.046316,56.103996,58.018607,61.390039,65.500318,69.585856,73.009622,75.327552,76.300135,75.883892,74.215330,71.587933,68.416697,65.180915,62.336970,60.207200,58.881189,58.185629,
 ,60,62.487631,66.309269,68.404986,68.790729,67.656322,65.384743,62.558856,59.930773,58.307291,58.320488,60.168880,63.533214,67.746055,72.053271,75.798692,78.505457,79.896932,79.892823,78.595291,76.267202,73.298183,70.150602,67.278302,65.022407,63.513635,62.630371,
 ,65,62.032840,66.231959,68.754275,69.583029,68.873113,66.971438,64.425436,61.957789,60.365286,60.308780,62.058528,65.379595,69.660725,74.161996,78.210474,81.296857,83.106511,83.520813,82.605915,80.592679,77.844637,74.807206,71.931677,69.576747,67.911513,66.863498,
